,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin
590,26.0,83.52,30.1,11.55,23.49,8.84,10.26,13.44,10.58,30.6,27.9,11.75,20.02,17.82,37.44,24.48,0.0,7.0200000000000005,9.86,9.12,55.44,1.3,60.0,37.6,48.28,2.7
591,0.0,82.65,26.6,11.22,27.0,8.06,10.08,9.8,10.58,29.58,26.66,12.5,21.06,18.04,40.04,34.68,0.0,8.19,9.35,7.36,51.03,0.0,47.2,36.8,44.2,1.7000000000000002
592,0.0,84.39,26.6,10.56,21.87,11.96,10.62,0.0,10.35,29.58,23.56,11.5,22.36,19.14,45.760000000000005,40.8,13.44,8.450000000000001,10.88,9.12,55.44,0.0,58.400000000000006,41.6,58.48,1.4
593,20.54,80.04,58.8,9.24,17.01,20.8,13.32,0.0,15.41,27.540000000000003,22.32,19.75,26.0,22.0,39.0,32.64,48.0,11.44,14.28,13.28,51.66,0.0,66.4,43.2,46.92,1.6
594,11.7,80.04,49.7,13.2,21.06,26.0,18.0,0.0,23.0,30.94,20.15,25.0,23.92,20.24,46.8,42.84,0.0,7.28,17.0,11.04,54.81,1.95,61.6,28.8,36.04,1.9
595,8.32,77.42999999999999,30.1,22.44,15.39,16.38,12.6,19.040000000000003,12.88,34.0,17.36,14.5,19.5,16.5,23.4,29.58,0.0,9.88,11.22,9.6,57.33,5.0,49.6,28.0,22.44,1.9
596,0.0,79.0,69.0,9.9,21.84,10.56,11.05,0.0,11.88,30.08,12.48,12.65,17.28,15.12,26.22,13.8,0.0,4.4,7.420000000000001,14.6,48.6,0.0,59.28,33.54,19.24,0.72
597,0.0,68.73,45.54,9.3,21.06,10.56,12.41,0.0,14.08,28.48,11.7,14.26,18.72,16.38,50.16,29.9,21.0,6.2700000000000005,9.38,15.6,43.2,0.0,72.54,43.0,62.16,0.72
598,0.0,74.26,29.67,13.2,19.76,14.08,12.920000000000002,0.0,14.3,28.8,15.08,13.34,21.84,19.32,55.85999999999999,29.9,0.0,8.47,9.38,16.6,47.52,0.0,47.58,39.56,55.5,0.84
599,0.0,75.05,26.22,18.6,17.68,12.32,11.9,6.82,12.98,29.12,15.34,12.42,20.64,17.64,51.87,19.78,0.0,7.92,9.52,13.8,45.36,0.0,60.06,49.88,74.0,0.8999999999999999
600,5.32,71.89,50.37,26.1,18.2,10.78,11.22,0.0,11.88,28.16,22.62,12.19,19.2,16.59,53.58,25.3,0.0,6.2700000000000005,7.56,15.6,42.66,5.46,50.7,42.14,62.9,1.44
601,0.0,69.52000000000001,26.91,0.0,17.68,10.56,10.54,4.95,11.66,25.6,14.3,11.27,17.52,16.59,45.03,27.6,29.4,6.6,8.4,20.0,43.2,3.38,56.16,35.26,48.84,0.42
602,11.02,78.21000000000001,42.09,29.7,21.58,8.58,7.65,0.0,9.68,27.84,18.98,10.35,18.24,16.8,28.5,34.04,0.0,7.26,6.44,3.6,50.220000000000006,0.0,42.9,43.0,27.38,0.78
603,0.0,79.0,49.88,5.25,16.1,10.5,8.84,6.48,10.34,24.3,13.34,10.58,15.41,15.54,29.160000000000004,23.37,9.52,8.58,6.24,9.31,53.69,2.88,48.91,31.98,18.48,0.8400000000000001
604,0.0,71.10000000000001,64.5,12.5,14.95,10.25,10.2,0.0,11.0,27.3,11.96,11.27,17.71,16.8,45.900000000000006,41.0,0.0,5.94,6.5,11.59,47.79,0.0,54.02,37.72,55.440000000000005,0.91
605,14.000000000000002,78.21000000000001,57.62,12.25,20.24,22.25,13.94,0.0,16.72,28.5,12.19,17.94,20.24,18.69,54.0,20.91,0.0,7.37,9.62,18.62,47.79,2.76,56.21,41.0,55.440000000000005,0.6300000000000001
606,0.0,74.26,85.14,0.0,13.57,14.0,11.9,0.0,13.64,26.7,12.88,14.03,17.48,17.009999999999998,38.88,15.17,0.0,8.58,7.930000000000001,17.29,46.02,5.88,44.53,33.62,63.36,1.96
607,8.680000000000001,75.05,55.9,4.25,13.8,17.25,11.39,4.44,12.98,26.7,11.04,12.42,18.630000000000003,17.64,39.96,22.14,9.52,6.71,7.800000000000001,13.49,49.56,0.0,55.48,47.56,47.52,1.05
608,0.0,70.31,63.64,13.5,15.64,22.5,16.490000000000002,0.0,22.0,24.0,13.11,22.540000000000003,19.78,18.48,27.0,9.84,0.0,6.38,11.31,7.98,56.05,4.08,53.29,52.48,37.620000000000005,5.460000000000001
609,9.24,68.73,67.08,18.25,11.5,16.5,13.6,0.0,19.14,21.6,17.48,17.02,17.71,18.27,22.14,29.52,0.0,9.35,9.49,5.89,56.64,0.0,62.05,38.54,18.48,4.2
610,18.0,82.45,33.15,23.24,23.8,11.21,11.2,0.0,15.39,23.2,22.62,15.01,15.0,16.2,35.1,19.78,0.0,5.39,9.1,12.6,60.14,2.87,48.18,56.73,33.800000000000004,1.9
611,0.0,85.0,53.3,0.0,19.880000000000003,14.63,12.04,5.89,15.58,24.36,18.46,14.82,14.6,16.8,25.380000000000003,17.02,16.12,5.5,10.4,7.0,57.04,6.86,52.56,59.52,25.35,1.5
612,0.0,76.5,11.05,21.28,14.840000000000002,10.45,12.740000000000002,5.7,16.53,27.26,22.880000000000003,17.29,14.8,15.8,37.8,24.380000000000003,0.0,6.93,11.18,13.2,51.46,4.550000000000001,67.16,57.66,35.1,3.65
613,0.0,77.35,26.65,28.000000000000004,18.48,9.88,12.6,0.0,16.72,27.84,22.62,16.72,17.6,18.4,38.34,40.02,0.0,9.13,12.22,13.8,56.42,0.0,51.1,68.82000000000001,56.55,4.8500000000000005
614,7.5,78.2,0.0,7.000000000000001,26.880000000000003,14.44,12.88,0.0,17.86,25.52,26.0,16.91,17.400000000000002,18.6,41.580000000000005,32.660000000000004,20.46,10.01,12.74,13.0,52.7,0.0,64.97,70.68,41.6,5.0
615,0.0,73.95,36.4,11.760000000000002,25.480000000000004,10.07,11.760000000000002,6.08,15.96,25.23,20.02,15.39,17.0,18.0,30.78,27.14,0.0,6.6,9.75,11.2,51.46,0.0,54.02,93.0,37.7,2.4000000000000004
616,0.0,73.1,33.15,7.280000000000001,28.000000000000004,13.11,9.52,11.59,13.68,23.49,16.38,11.97,14.4,16.2,25.92,19.78,0.0,6.2700000000000005,7.67,6.6000000000000005,61.38,0.0,56.21,49.29,22.1,1.95
617,0.0,79.05,16.2,0.0,21.0,8.64,9.75,19.25,12.07,24.6,10.34,12.92,13.87,15.39,23.1,26.46,0.0,4.4,9.62,6.84,46.75000000000001,0.0,47.400000000000006,46.98,30.34,2.64
618,0.0,70.55,46.2,12.48,16.5,13.32,12.0,0.0,14.45,26.4,14.74,16.15,15.01,16.15,60.720000000000006,17.22,0.0,5.7,12.48,9.18,41.8,0.0,65.57000000000001,57.42,62.31999999999999,4.5
619,21.7,78.2,28.2,10.8,18.0,12.78,15.0,19.25,16.830000000000002,27.0,18.26,19.0,15.96,17.67,52.8,13.86,0.0,7.4,13.0,11.34,44.0,7.000000000000001,65.57000000000001,65.25,82.0,3.42
620,7.35,68.0,21.0,0.0,14.25,9.72,12.6,0.0,13.43,25.5,15.84,14.63,13.87,14.82,48.18,16.38,0.0,7.2,11.18,11.52,41.8,0.0,68.73,55.68,60.68,3.06
621,16.45,82.45,60.0,15.36,21.0,13.68,13.8,0.0,13.260000000000002,27.9,16.5,16.34,15.77,16.91,59.400000000000006,28.98,0.0,3.3000000000000003,12.35,12.78,44.0,0.0,79.0,66.99,77.89999999999999,5.4
622,18.9,81.6,40.2,15.84,20.0,12.06,13.35,25.0,13.6,25.5,15.4,15.96,14.25,16.34,54.78,37.38,0.0,6.4,10.01,14.4,52.25000000000001,6.44,63.2,63.51,69.7,3.18
623,12.6,75.64999999999999,27.0,12.24,14.25,8.82,11.1,10.75,12.24,24.6,14.96,13.49,13.3,15.01,38.28,9.66,0.0,6.2,9.36,6.66,52.8,14.000000000000002,59.25,41.76,25.42,2.4
624,8.74,74.82,27.06,0.0,14.16,6.29,8.06,11.7,11.39,23.87,18.5,12.96,13.8,14.82,30.38,15.91,0.0,10.14,9.0,9.45,47.3,0.0,58.4,39.13,28.08,0.0
625,4.37,78.26,30.360000000000003,12.32,21.84,13.94,12.35,16.8,14.79,28.83,23.5,16.02,15.2,15.96,44.02,21.07,0.0,9.62,9.96,18.06,45.650000000000006,4.2,63.51,68.25,59.28,1.65
626,0.0,79.12,36.96,0.0,17.04,12.41,12.09,0.0,14.45,27.28,18.75,16.74,16.8,18.43,56.42,11.18,0.0,11.05,10.08,10.29,45.1,0.0,62.78,65.52,58.5,3.25
627,0.0,79.98,29.700000000000003,0.0,18.0,17.0,11.96,0.0,13.77,28.52,18.5,15.84,16.8,16.72,61.38,30.53,0.0,13.0,10.8,12.81,47.85,0.0,56.94,70.07000000000001,68.64,4.1000000000000005
628,7.79,79.12,45.54,18.200000000000003,15.6,11.56,11.57,0.0,13.260000000000002,31.0,19.25,14.76,14.6,15.96,36.58,15.91,0.0,11.96,9.12,16.59,44.55,0.0,65.7,80.08,67.08,2.7
629,0.0,73.96,58.080000000000005,14.000000000000002,14.64,8.5,11.05,14.1,12.750000000000002,26.97,14.5,13.5,15.8,15.96,48.98,37.41,0.0,7.0200000000000005,9.96,15.96,51.150000000000006,5.16,52.56,58.24,70.2,0.0
630,0.0,76.53999999999999,23.1,0.0,18.24,7.82,8.58,0.0,10.88,24.8,20.75,11.7,14.6,15.77,31.0,15.05,0.0,11.18,8.52,9.87,55.00000000000001,9.0,46.72,50.96,15.6,1.6
631,0.0,71.89,27.9,0.0,18.17,10.03,8.71,0.0,11.39,25.5,15.6,12.42,13.4,13.14,27.880000000000003,50.0,0.0,5.4,8.4,16.560000000000002,45.580000000000005,6.84,59.13,47.17,30.03,2.9000000000000004
632,19.0,70.31,48.98,0.0,16.330000000000002,6.630000000000001,10.01,0.0,12.24,27.6,20.64,13.5,15.2,14.94,55.760000000000005,44.0,0.0,7.9,9.48,18.630000000000003,46.11,4.44,70.81,62.3,50.82,3.4000000000000004
633,0.0,71.89,35.34,18.2,15.41,11.9,11.44,0.0,13.43,27.0,23.28,14.04,20.0,17.82,68.0,15.0,17.86,4.6000000000000005,10.08,14.49,43.46,0.0,45.99,65.86,47.74,1.15
634,6.46,71.10000000000001,26.66,8.8,15.64,12.07,10.79,0.0,13.260000000000002,27.6,19.68,14.58,19.8,18.0,65.96000000000001,32.5,0.0,8.200000000000001,9.36,23.0,42.93,0.0,43.07,71.2,66.99,3.5
635,14.25,73.47,15.5,12.8,17.25,13.94,10.92,2.48,13.43,29.7,14.88,15.66,17.2,16.56,61.2,35.0,0.0,7.7,10.2,19.32,45.05,11.4,65.7,63.19,63.14,2.45
636,8.93,70.31,17.36,7.6,13.57,9.35,10.79,0.0,12.58,27.3,13.68,14.94,15.6,15.48,53.040000000000006,37.5,22.42,5.300000000000001,12.0,7.36,43.46,0.0,56.94,50.73,58.52,3.5
637,0.0,69.52000000000001,61.38,0.0,16.79,7.99,8.84,0.0,11.56,24.9,16.08,12.78,14.0,13.14,35.36,18.0,0.0,5.800000000000001,9.24,14.03,50.88,7.8,50.37,48.95,23.87,1.95
638,0.0,65.61,43.4,21.75,8.36,4.800000000000001,3.5000000000000004,0.0,4.42,21.08,8.58,4.75,10.44,11.88,30.5,32.24,0.0,0.0,4.29,15.5,48.16,0.0,53.28,43.68,36.75,1.4500000000000002
639,3.57,68.04,31.62,8.25,12.32,9.8,5.32,0.0,6.800000000000001,26.35,10.56,7.22,13.14,14.4,53.07,28.6,0.0,3.42,7.41,21.25,48.16,0.0,45.88,74.62,59.25,1.85
640,5.25,68.85000000000001,32.86,22.5,9.02,5.4,4.760000000000001,3.41,5.2700000000000005,26.35,16.72,6.2700000000000005,12.42,12.78,51.24,43.16,0.0,2.88,6.37,17.5,48.720000000000006,0.0,49.58,91.0,61.5,2.3000000000000003
641,2.94,70.47,33.48,25.0,11.22,3.6,4.340000000000001,6.2700000000000005,4.930000000000001,27.28,16.72,5.51,11.7,12.42,42.09,42.120000000000005,0.0,3.42,5.2,19.5,46.48,0.0,44.4,76.44,69.0,1.4500000000000002
642,0.0,66.42,26.04,9.5,9.68,5.800000000000001,4.340000000000001,5.39,4.760000000000001,27.28,12.76,5.51,11.7,12.24,45.14,24.96,0.0,2.88,5.07,13.75,48.720000000000006,0.0,46.62,68.25,45.75,5.0
643,0.0,65.61,16.74,5.5,11.66,4.2,4.2,0.0,4.590000000000001,24.18,12.98,4.94,11.7,12.24,41.48,23.92,0.0,2.43,5.2,21.0,51.52,4.16,48.1,56.42,48.0,1.05
644,6.93,68.04,22.94,14.75,7.04,2.4000000000000004,3.78,0.0,4.42,24.18,13.86,5.32,10.98,11.52,26.84,24.44,0.0,2.52,4.68,12.75,54.88,0.0,51.8,60.97,23.25,1.6
645,0.0,74.52000000000001,25.56,0.0,19.2,5.06,3.6,4.1000000000000005,4.32,24.82,9.89,4.800000000000001,10.92,12.0,31.05,18.0,0.0,1.5,4.16,7.92,49.02,12.6,41.870000000000005,55.2,39.16,0.75
646,2.34,80.96000000000001,13.489999999999998,11.2,17.92,6.16,5.25,0.0,5.58,31.62,13.34,6.0,14.28,14.0,59.34,36.45,0.0,3.3000000000000003,5.98,12.48,51.87,0.0,50.56,63.48,89.0,2.9000000000000004
647,0.0,83.72,45.44,22.0,18.88,6.6,4.95,0.0,5.58,27.540000000000003,19.55,5.6000000000000005,15.54,16.0,64.86,41.4,0.0,3.6,5.8500000000000005,17.28,47.88,9.6,79.0,69.92,82.77,1.5
648,1.98,80.96000000000001,14.91,10.8,16.96,7.04,4.65,0.0,5.04,29.92,15.41,5.6000000000000005,13.65,13.8,61.41,28.35,10.8,3.6,5.59,17.759999999999998,45.03,0.0,46.61,61.64,81.88,4.1000000000000005
649,0.0,79.12,42.6,0.0,12.8,7.04,4.5,0.0,5.04,32.980000000000004,16.330000000000002,6.0,14.28,14.2,56.58,27.9,0.0,3.9,5.2,18.72,49.02,14.1,41.08,61.64,66.75,1.85
650,1.2,76.36,17.04,28.0,32.0,7.48,4.2,0.0,5.4,28.9,13.57,6.4,13.86,13.6,54.51,16.650000000000002,0.0,3.7,5.07,14.64,47.31,0.0,45.03,63.48,72.98,1.3
651,2.82,75.44,25.56,16.8,23.36,4.4,3.75,0.0,4.68,28.9,11.73,5.2,12.6,13.2,31.05,0.0,0.0,3.3000000000000003,4.55,7.439999999999999,53.58,0.0,50.56,50.6,44.5,2.5500000000000003
652,0.0,73.95,67.45,13.6,14.5,8.7,4.25,0.0,5.98,25.92,13.92,6.75,11.34,14.7,25.9,0.0,0.0,2.34,4.48,10.73,49.59,0.0,38.54,47.0,40.8,1.4500000000000002
653,8.96,67.86,67.45,22.4,9.5,15.659999999999998,6.29,7.02,10.12,28.16,10.08,11.88,14.07,14.7,57.4,23.52,0.0,3.69,6.580000000000001,19.14,43.88999999999999,0.0,51.66,70.5,76.0,1.9
654,0.0,79.17,56.05,16.8,13.75,8.99,6.29,0.0,8.97,32.0,17.04,10.53,15.96,16.59,68.6,25.97,19.47,1.98,6.86,29.0,51.3,4.970000000000001,63.96,90.24,72.8,2.6
655,16.0,76.56,52.25,21.6,14.0,8.7,6.12,12.24,7.590000000000001,28.8,17.52,9.45,15.33,15.12,66.5,21.56,0.0,2.61,6.580000000000001,19.14,54.72,0.0,56.58,76.14,68.0,1.85
656,3.2,75.69,57.0,25.200000000000003,8.0,9.86,5.61,5.94,7.36,31.04,15.36,8.370000000000001,14.28,14.28,58.8,15.68,0.0,2.88,5.460000000000001,26.97,49.02,0.0,60.68,52.64,54.400000000000006,2.45
657,3.84,77.42999999999999,28.5,31.6,10.0,12.47,7.31,0.0,10.35,29.12,19.2,12.69,16.169999999999998,16.169999999999998,53.2,49.0,0.0,3.42,6.44,21.75,53.01,3.3600000000000003,41.82,58.28,48.8,3.0500000000000003
658,7.36,77.42999999999999,71.25,18.8,9.25,9.28,6.630000000000001,0.0,8.280000000000001,23.68,19.44,9.99,15.33,15.33,38.5,37.24,0.0,2.88,6.44,15.37,56.99999999999999,0.0,52.48,54.52,28.0,0.0
659,4.62,72.16,67.08,19.040000000000003,8.19,12.3,10.36,0.0,11.22,25.11,14.840000000000002,14.43,17.25,15.4,30.6,26.4,23.0,1.71,8.19,4.62,47.04,0.0,37.8,46.48,31.98,3.35
660,0.0,82.0,46.44,21.08,11.55,31.16,15.12,0.0,20.46,26.35,22.12,26.130000000000003,21.25,18.04,49.8,31.200000000000003,0.0,2.88,15.12,15.62,40.67,8.58,49.7,40.67,68.64,1.9
661,7.04,71.33999999999999,55.9,11.9,9.87,41.0,28.000000000000004,7.48,33.0,26.66,27.44,39.0,25.0,22.0,43.2,23.200000000000003,18.630000000000003,1.35,21.0,12.54,40.67,11.0,37.1,60.59,58.5,1.95
662,8.58,72.16,44.72,25.500000000000004,7.77,30.34,20.44,0.0,23.76,27.59,28.000000000000004,28.08,24.5,20.9,60.0,11.2,0.0,2.07,15.75,17.38,39.69,6.49,58.8,69.72,56.940000000000005,2.45
663,4.4,74.61999999999999,46.44,7.82,10.92,26.65,15.96,0.0,19.8,27.28,26.6,23.01,22.0,18.7,51.0,18.8,0.0,2.7,15.96,17.16,43.12,0.0,43.4,70.55,62.400000000000006,3.2
664,0.0,68.06,73.96,8.16,8.61,18.04,14.000000000000002,0.0,16.17,27.59,23.520000000000003,19.11,19.5,16.94,44.4,12.4,0.0,2.52,12.18,13.64,41.16,10.56,32.9,69.72,63.96,2.6
665,0.0,65.6,43.86,12.24,7.56,12.71,11.48,0.0,13.2,22.32,23.520000000000003,14.04,16.25,15.18,35.4,15.2,0.0,9.0,9.87,8.8,44.1,0.0,38.5,53.95,40.56,1.25
666,27.540000000000003,64.80000000000001,77.0,22.09,10.25,8.680000000000001,8.58,12.0,8.75,26.180000000000003,19.43,10.64,22.75,20.8,49.67999999999999,16.28,0.0,2.56,7.48,13.160000000000002,39.2,11.4,49.58,35.1,28.35,2.2
667,0.0,66.42,19.25,20.21,12.25,11.2,10.34,5.04,11.75,32.980000000000004,22.62,12.88,25.55,23.36,64.86,7.4,19.71,3.52,9.52,19.880000000000003,37.73,6.75,39.96,62.1,74.52000000000001,1.4500000000000002
668,14.96,65.61,37.73,41.36,12.5,10.080000000000002,10.34,0.0,11.5,33.32,26.1,12.32,28.0,26.24,69.0,21.83,21.33,2.16,9.69,24.360000000000003,38.22,0.0,44.4,63.0,73.71000000000001,1.5
669,0.0,72.9,53.13,25.38,17.75,16.240000000000002,18.7,0.0,17.75,34.0,15.95,16.8,21.0,19.84,59.34,13.32,15.93,3.2,8.16,1.4,37.73,0.0,60.68,82.8,81.0,0.0
670,7.48,80.19000000000001,62.370000000000005,31.96,17.75,16.8,20.24,3.84,21.0,31.62,18.56,21.000000000000004,35.0,32.0,63.48,13.32,9.18,5.6000000000000005,7.99,1.96,41.16,8.1,68.82,72.9,59.940000000000005,2.15
671,6.12,73.71000000000001,37.73,19.74,18.0,17.64,17.38,0.0,17.75,30.26,15.659999999999998,19.32,27.65,27.2,53.81999999999999,22.57,18.9,4.0,6.460000000000001,1.4,43.12,10.5,59.94,64.8,57.510000000000005,1.9
672,0.0,76.14,38.5,29.14,15.5,12.88,14.52,12.0,13.5,25.840000000000003,16.529999999999998,13.72,26.6,25.6,35.19,11.84,0.0,4.72,6.800000000000001,1.12,44.1,6.45,39.96,51.3,28.35,1.0
673,19.95,77.28,45.36,14.52,20.77,12.16,17.52,0.0,16.8,25.08,15.81,16.64,20.8,18.36,35.96,7.2,0.0,2.0,13.919999999999998,1.44,47.17,0.0,54.75,54.81,41.31,3.15
674,7.0,75.6,33.84,12.21,20.77,18.56,19.2,0.0,18.48,30.03,18.91,18.88,18.24,17.01,53.94,28.8,0.0,5.6000000000000005,15.079999999999998,2.88,44.52,0.0,59.13,73.95,68.04,3.42
675,5.25,78.96,42.48,19.8,31.0,19.52,18.96,0.0,19.040000000000003,28.71,20.15,21.76,18.88,17.01,39.68,26.4,0.0,4.0,13.05,2.52,45.580000000000005,0.0,56.94,77.42999999999999,68.85000000000001,9.0
676,7.699999999999999,78.96,41.04,20.46,28.52,16.0,18.24,0.0,18.76,28.71,18.91,19.84,17.6,15.66,55.18,30.4,0.0,8.0,13.919999999999998,4.68,46.11,0.0,49.64,64.38,65.61,7.92
677,14.0,76.44,51.12,7.590000000000001,29.14,32.0,24.0,0.0,28.000000000000004,27.72,18.29,32.0,20.8,18.630000000000003,48.36,24.0,0.0,4.32,24.65,2.88,46.11,6.12,51.1,66.99,58.32000000000001,4.68
678,18.9,77.28,30.96,9.9,25.11,25.28,23.76,10.34,27.160000000000004,26.4,19.84,27.52,19.52,17.82,49.6,21.200000000000003,0.0,3.92,29.0,2.16,47.17,18.0,48.91,61.77,55.080000000000005,6.93
679,15.749999999999998,80.64,72.0,17.82,19.84,15.04,19.2,9.79,18.76,24.75,22.32,19.84,20.16,17.55,30.38,18.4,0.0,7.28,19.72,1.44,49.82,0.0,43.8,51.33,24.3,1.98
680,0.0,75.2,28.56,17.15,25.52,10.8,16.94,16.38,16.200000000000003,24.64,18.5,17.36,17.689999999999998,16.740000000000002,34.8,16.66,17.34,3.78,14.5,1.16,43.5,0.0,48.64,84.0,37.8,1.89
681,14.76,72.8,68.88,26.95,24.65,20.4,17.38,10.92,18.09,28.8,22.57,19.53,16.24,16.470000000000002,44.4,25.48,7.48,7.56,13.25,1.7399999999999998,39.5,2.12,58.52,100.0,74.75999999999999,2.9400000000000004
682,0.0,76.80000000000001,81.48,10.5,24.07,18.9,18.26,0.0,20.25,29.44,26.27,22.32,17.11,17.01,49.8,26.46,0.0,6.21,14.25,2.61,41.0,1.16,46.36,89.0,69.72,2.24
683,0.0,74.4,52.08,8.399999999999999,22.62,21.0,18.26,6.3,21.06,29.12,27.38,24.18,17.98,18.9,55.8,37.73,11.22,6.66,16.5,2.03,43.0,1.12,54.72,95.0,64.67999999999999,3.92
684,20.52,75.2,47.04,23.45,23.2,21.3,19.36,0.0,21.06,26.24,25.16,22.94,17.4,17.82,39.6,49.0,0.0,8.01,14.75,2.03,41.0,0.0,47.12,90.0,66.36,5.6000000000000005
685,0.0,72.8,55.44,35.0,17.689999999999998,19.5,16.72,0.0,16.740000000000002,25.92,25.53,20.46,15.37,15.66,51.0,20.09,0.0,3.96,11.25,1.7399999999999998,41.5,1.4,63.08,93.0,55.44,2.7300000000000004
686,10.8,71.2,48.72,18.55,22.62,12.9,14.08,0.0,13.5,24.32,23.68,15.19,15.659999999999998,14.85,23.4,15.19,0.0,4.68,10.75,1.16,45.0,1.96,59.28,53.0,37.8,2.3800000000000003
687,0.0,74.61999999999999,31.28,0.0,11.96,8.96,15.41,13.5,12.75,19.44,18.6,15.079999999999998,13.26,13.44,25.44,19.89,0.0,3.5000000000000004,8.200000000000001,2.0,45.24,0.0,42.6,39.2,17.82,0.0
688,7.6,76.25999999999999,39.440000000000005,25.84,19.24,12.88,20.01,0.0,16.75,21.87,23.87,20.01,14.82,14.88,33.6,24.96,0.0,5.32,10.2,4.0,43.68,0.0,57.51,51.1,44.82,2.4000000000000004
689,37.2,78.72,42.84,0.0,17.68,20.72,20.01,0.0,17.75,22.68,15.81,20.01,16.38,16.32,39.84,16.77,0.0,5.11,10.8,5.0,45.24,0.0,71.0,46.2,41.040000000000006,2.35
690,10.0,75.44,48.96,0.0,19.5,20.72,20.7,0.0,19.5,21.6,14.88,20.01,16.12,16.08,33.12,13.65,12.09,2.5900000000000003,10.8,4.0,42.120000000000005,0.0,61.06,43.4,27.540000000000003,1.35
691,40.0,72.97999999999999,40.120000000000005,0.0,20.02,11.760000000000002,17.48,0.0,14.5,18.09,18.6,15.95,14.04,13.92,13.92,33.93,0.0,3.5000000000000004,10.2,3.0,49.92,0.0,41.18,51.1,16.200000000000003,2.6500000000000004
692,9.6,74.61999999999999,55.760000000000005,12.54,17.68,15.96,18.630000000000003,17.7,16.25,18.36,17.36,18.56,13.78,13.68,22.08,12.48,0.0,2.9400000000000004,10.4,100.0,43.68,3.96,52.54,35.0,14.04,1.75
693,0.0,82.0,46.92,21.66,22.36,15.68,17.48,18.3,14.5,20.790000000000003,19.84,16.529999999999998,14.82,14.4,22.56,24.96,8.37,4.69,9.8,24.0,52.0,0.0,46.15,37.1,18.36,0.95
694,15.91,91.14,42.88,26.79,21.39,9.9,15.62,0.0,14.25,21.76,25.2,17.4,14.31,14.82,24.48,13.33,0.0,4.48,9.45,0.8999999999999999,38.88,0.0,54.400000000000006,43.12,22.0,1.05
695,9.25,86.49000000000001,46.23,18.33,27.28,13.8,17.16,42.0,16.25,27.84,35.1,18.0,14.85,15.86,66.24,40.42,0.0,5.460000000000001,8.82,2.4,39.84,6.51,58.400000000000006,64.24,73.92,2.1
696,0.0,90.21,40.870000000000005,42.3,22.01,17.7,17.16,21.42,16.25,27.52,36.45,19.8,14.85,14.82,69.12,21.5,0.0,3.43,9.87,1.7999999999999998,38.88,12.39,77.60000000000001,75.68,76.56,3.5000000000000004
697,28.12,89.28,30.15,11.28,25.42,18.6,17.38,19.74,17.0,27.52,43.65,19.2,15.12,16.12,72.0,11.61,26.64,2.1,10.29,1.7999999999999998,37.44,17.009999999999998,69.60000000000001,67.76,85.36,3.2900000000000005
698,12.58,85.56,27.47,10.34,25.11,13.2,17.16,25.62,15.5,26.24,45.0,15.9,14.31,14.56,68.39999999999999,21.93,0.0,4.62,9.66,2.1,37.92,0.0,68.8,66.0,70.4,2.8000000000000003
699,11.1,71.61,44.89,14.57,19.22,13.8,10.12,41.16,12.5,26.56,30.15,14.1,18.9,17.94,45.36,4.3,18.13,1.05,11.55,21.6,41.28,11.13,66.4,69.52,70.4,3.1500000000000004
700,18.87,78.12,44.220000000000006,18.33,16.43,18.0,10.78,37.8,12.75,27.52,28.8,15.3,20.25,19.76,44.64,10.32,0.0,1.7500000000000002,11.34,11.1,48.0,8.4,50.400000000000006,60.72,43.12,4.550000000000001
701,17.759999999999998,62.25,46.900000000000006,21.08,18.2,20.64,19.0,0.0,21.73,25.55,21.62,31.860000000000003,26.52,20.8,31.95,9.87,0.0,4.95,21.84,12.95,41.5,0.0,60.84,65.7,30.96,1.28
702,17.759999999999998,68.06,36.18,30.6,30.1,42.57,38.0,20.8,41.0,30.45,47.0,54.0,33.54,27.84,71.0,15.51,0.0,4.59,39.0,28.7,40.0,2.88,60.06,82.8,61.06,3.36
703,27.36,68.06,32.160000000000004,29.24,24.5,34.83,36.1,14.0,41.0,33.25,40.89,50.760000000000005,34.32,27.52,59.64,12.69,0.0,4.5,37.05,30.8,44.0,0.0,63.18,79.2,79.98,3.2
704,19.2,71.38,36.85,53.040000000000006,28.0,37.41,36.86,0.0,38.13,35.0,36.19,49.68000000000001,39.0,32.0,48.99,7.52,0.0,4.05,33.15,29.4,44.5,5.04,50.7,90.0,75.67999999999999,8.0
705,28.8,73.03999999999999,42.88,15.64,30.45,23.22,24.32,18.8,29.11,32.55,32.43,42.66,34.32,28.8,60.35,8.93,0.0,8.37,29.64,30.8,45.5,0.0,60.84,77.4,86.0,3.68
706,20.64,73.86999999999999,38.190000000000005,47.6,17.849999999999998,25.37,24.7,0.0,28.7,29.4,33.84,37.260000000000005,35.1,29.12,59.64,16.919999999999998,0.0,4.95,33.93,34.65,42.0,3.0,78.0,77.4,61.06,4.72
707,36.48,66.39999999999999,44.89,14.28,24.85,21.07,20.9,0.0,24.6,26.25,27.73,32.940000000000005,37.44,29.76,34.79,10.34,0.0,3.96,24.57,19.6,44.0,2.76,49.92,51.3,24.08,4.48
